longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.33155030854547,33.04601662350959,17.2,8702.666875483157,1324.830587417779,2769.2809717453274,1236.2838708221177,9.071111200574183,<1H OCEAN,14999.0
-121.94096168044744,37.53030840900036,26.4,419.7147382883622,557.206217060845,138.04756402178845,392.1081083496352,2.841706877460658,<1H OCEAN,14999.0
-118.17488924979811,34.232373459209306,45.6,2821.72217652754,1469.3163865078975,2775.1354138304328,1408.1550537157234,3.603070469814579,<1H OCEAN,14999.0
-117.1498604148626,33.96889632990558,15.6,3406.9084828265263,891.6124421606336,2624.4403074310258,764.7707566301735,3.797677100112191,<1H OCEAN,14999.0
-122.08351690631676,38.3417956154984,26.0,1378.416173825137,102.699697343097,881.9446488045958,187.12142751787823,3.062274637327291,NEAR BAY,14999.0
-117.61239177389592,34.106261922413545,26.0,80.08108019737553,370.9672020166104,73.91157579140541,339.6209015097984,2.458512721039404,<1H OCEAN,14999.0
-118.16339661856492,34.13446910406334,44.2,2404.412668469924,428.8359284391245,915.5913542296252,395.7525211676845,9.908314762104911,<1H OCEAN,14999.0
-119.11079292917644,33.773269145263654,26.8,2469.023692935012,279.8570517690053,528.3689255580234,347.13146800411204,3.799790563400344,NEAR OCEAN,14999.0
-118.12108203026725,33.76968096115386,43.400000000000006,2239.7882579839293,209.97663138457028,237.69716819391988,375.6078496914376,1.6210998722577,<1H OCEAN,14999.0
-120.23512406478756,40.69730479264104,17.6,3742.488227429448,1233.672689692274,3211.485918217219,670.4055968496031,4.020604197215033,INLAND,14999.0
-119.4530582775136,38.03315331253762,18.0,16698.30637579558,3074.4136049275785,12722.634920050074,2713.276153605961,2.02383810073527,INLAND,14999.0
-118.35983640411166,33.91153808055016,18.0,17349.48134836589,2885.865246745959,13483.172310215929,2689.0965939308744,12.38216836018266,<1H OCEAN,14999.0
-117.94645288135774,37.16008801685881,30.8,236.51749831776075,322.3527046957409,726.989333527393,281.7534524935189,3.4015752366360923,NEAR OCEAN,14999.0
-123.34996581500396,37.63206972794656,50.4,3027.0585301683886,1287.4791445952092,2246.083209835711,1187.5737625406064,2.884910786980626,NEAR BAY,14999.0
-117.40085687950506,32.847951594937584,26.200000000000003,8930.694089761166,1369.4747508197263,6389.01517426642,1273.2990453546631,3.1618536571885354,<1H OCEAN,14999.0
-118.34011018552587,34.04433508217436,18.0,6785.383176847683,1028.651747206145,2486.477320072818,981.3584583351292,6.085372829899861,<1H OCEAN,14999.0
-119.03909651648463,33.93303685388599,15.4,19231.11460025029,2965.3753479859733,12896.849618171307,5828.690152323034,4.607281979439451,<1H OCEAN,14999.0
-117.18027063762544,32.89595093319331,37.0,1279.8680741735427,335.8605073035836,867.1437481250949,377.06989887684347,2.999503769230797,<1H OCEAN,14999.0
-121.8451966167556,37.8858758538393,37.8,1413.2728578046133,325.9000899430597,816.1383075560765,302.1749071460624,6.504174414476863,<1H OCEAN,14999.0
-120.03123014311336,37.87488735933204,14.0,3105.9242644742885,642.1923421689291,839.6895416035991,611.3806436765894,2.082066171814773,INLAND,14999.0
-116.98611342079847,33.75234458567397,26.6,1654.5669085068089,475.1300639738632,1722.2488439691365,658.2535383196672,2.01437281126214,NEAR OCEAN,14999.0
-122.28792074933132,37.513321590843454,20.4,9283.013460726714,1505.4123455277672,3157.8474477703794,1501.0556299516595,2.1184775552486945,NEAR BAY,14999.0
-118.30997591642662,37.521482712654745,42.6,1240.8824378002626,368.2708933575244,1085.2839197661458,316.5079842576543,0.8402513164469393,<1H OCEAN,14999.0
-117.24082111846909,33.56719136728141,18.0,3888.2246212252007,485.23468549927577,2094.3093515130017,485.885531819166,4.249670928313065,NEAR OCEAN,14999.0
-117.60636296161832,32.807172369136744,16.4,1694.8257986611748,490.8367156576916,1455.9590946354342,509.75120614835794,1.7392039316502177,<1H OCEAN,14999.0
-117.93643674213124,34.37560484781759,18.6,875.6252316589527,478.17654030890594,804.4378959211609,474.1288913784383,4.18860218058948,<1H OCEAN,14999.0
-121.90463737578006,40.75684278266897,50.8,537.2561306355652,164.9337291307593,895.4556891146246,360.12364821232006,1.9470415769716125,INLAND,14999.0
-122.85170777078292,38.327977680051234,17.0,3181.8680129018308,642.5242999674576,1046.6972274882014,622.35335017423,3.194283717906937,NEAR BAY,14999.0
-120.54561291010948,40.53262888485394,19.6,6679.113631468525,1043.1172870421124,2528.5449408412783,1015.0494922639452,2.029157162332874,INLAND,14999.0
-118.1915580138102,34.253932829462904,44.0,2577.6866196379265,418.8810579119904,68.62138194581992,448.2109849758472,1.3862017206310069,<1H OCEAN,14999.0
-117.03835146404066,33.84975913508789,17.400000000000002,18462.425607094174,2940.793137228068,13792.248043575615,2806.117682103561,11.867836215403567,<1H OCEAN,14999.0
-118.37154193405564,34.04814056116113,7.2,16272.25954517635,5869.789371514877,12695.77941053798,2627.6737942937,11.422411311412349,<1H OCEAN,14999.0
-118.38221830824207,33.12132102975187,18.8,18202.699448886025,2540.15187754928,5506.344432125414,2383.544906446837,12.158947718728252,<1H OCEAN,14999.0
-122.08130830923358,38.31560241046725,18.0,2990.6361356649163,458.6406441222971,1337.6310016640068,466.0604699426472,5.540918155523721,<1H OCEAN,14999.0
-120.5793472817981,40.70262893669136,26.0,2230.3817462055904,501.19194092512873,359.56658140862515,465.8342847528016,3.185049518479814,INLAND,14999.0
-117.09928704668518,33.57850350252551,17.8,4175.120236964226,578.0429349488213,1520.191585973881,736.579643267109,6.781183199483502,<1H OCEAN,14999.0
-118.1494001979752,34.13230473280938,17.6,15316.366342505526,2539.8124809625588,12702.882288014256,5425.436741846948,4.882489758370721,<1H OCEAN,14999.0
-118.26954606904636,34.00365028134865,17.2,17311.16483712829,2936.0237892360947,12702.882174958448,2758.688162886698,4.210009858198629,<1H OCEAN,14999.0
-118.8836576097118,33.89742786762012,13.8,18616.02091877163,2934.4882256056853,27961.04304392823,5829.430423079391,4.153644153646599,<1H OCEAN,14999.0
-117.05037761020948,33.83156079704444,4.6,19076.77807225957,2973.744049217725,13701.731839102398,2806.0205694222877,5.7068499375065205,<1H OCEAN,14999.0
-117.7995305237848,33.90985172998157,18.0,2247.388178583558,714.8887069713996,1267.2686310392498,643.1217048031095,2.424140891511655,<1H OCEAN,14999.0
-120.32046572214236,40.45112164638963,23.2,162.64238677794168,353.0522594871121,798.7530375487993,287.3101101415954,1.8561770816174517,INLAND,14999.0
-116.9770483678456,32.683235980810885,4.2,37591.6461127693,6084.117439818363,14264.056527145684,5732.266396254131,5.060765112747267,,14999.0
-118.74012970731364,33.785396313214534,7.0,37104.53263530706,6086.355943426805,14237.694705747928,5757.471711633837,1.7180794034087516,<1H OCEAN,14999.0
-123.11549262092576,37.60569030427972,17.2,17265.09239540554,2539.917746267029,5561.730173442217,2401.323331662063,5.810879789668642,<1H OCEAN,14999.0
-122.29008535241243,38.231647760253786,14.6,4454.587596073418,570.4968709688393,925.0017207083296,531.3313174539551,1.74821123076014,INLAND,14999.0
-121.52562203989729,41.16222284165729,17.6,15200.115048100268,5861.763034583247,12632.058716194251,2492.0069042469854,0.8894680742444396,INLAND,14999.0
-122.1254474424048,37.9051439099864,18.0,16387.484755552254,5843.564202810303,13092.390033449135,2609.290519471348,12.77114566916098,INLAND,14999.0
-117.0357114218468,32.8790165112794,16.024999998515703,8775.974338802038,1344.022558929171,6164.966878982253,1236.3851616565105,5.798351116339129,<1H OCEAN,14999.0
-118.22955581571895,33.96230231695164,43.0,2075.124693978374,343.59987475131635,1269.1145996300304,675.845032596226,2.910249409276888,<1H OCEAN,14999.0
-118.263667554025,33.87215697230356,17.0,19056.34302924768,2959.893282165493,12897.204773018184,5853.194114226893,4.560077827590559,,14999.0
-118.31138558991286,32.81176744625014,18.0,35715.46789730561,5657.774232210772,12702.071371951622,2413.0037742564464,12.764494608035822,<1H OCEAN,14999.0
-122.72237272383002,38.0829015438312,20.0,2936.7654608117336,581.8180569412228,1424.8558389858474,543.4129944211834,2.583030509119,NEAR BAY,14999.0
-118.17927887174052,33.80621096009999,17.400000000000002,1367.1830135004557,671.2639246159847,1002.4797042136732,707.359499354232,1.6145713936170265,NEAR OCEAN,14999.0
-118.00133704226728,34.05975074043259,26.6,1534.5185649121456,411.2196927150292,788.3865580976443,413.4182679221077,3.559123513072362,<1H OCEAN,14999.0
-118.33045817497664,34.27460880322256,18.4,36941.02414132353,6063.224413394514,13456.287479347384,2705.659452677858,11.475846893167995,,14999.0
-118.80079621123402,33.78717406526608,1.0,18392.860248044333,6058.159053244897,13791.404640593892,5760.4523955917575,4.15354477503487,<1H OCEAN,14999.0
-117.91260646288345,32.99068743756057,9.6,2458.4532679502045,536.2950752822903,1233.3876141259418,463.8500513780978,2.228665002209592,NEAR OCEAN,14999.0
-117.65529274473556,37.60086835132466,18.0,1858.494394562788,465.4277881673602,761.7004660397536,524.0534532754807,6.762567734733565,<1H OCEAN,14999.0
-118.1000495194248,32.698043524964724,17.6,37717.17249788045,6161.139630995724,14263.674970442353,5878.246985775243,3.4525272106255933,<1H OCEAN,14999.0
-117.11429666176538,32.96566841447858,18.4,37099.08858420865,6060.100728499493,13566.932146615563,5734.491274824713,11.687339410095344,<1H OCEAN,14999.0
-118.44172535047208,34.10307274725127,23.6,7378.590883099611,1048.9379077469785,2343.88810898198,1028.2611055060431,9.271298053357052,<1H OCEAN,14999.0
-118.1684346354237,34.00941107901498,18.0,17596.902755522377,5661.307884656896,13064.626300075004,2336.9649412552744,11.460867181221248,<1H OCEAN,14999.0
-120.36213673569544,40.56321544748806,24.4,1490.916182062802,575.157948433924,415.9359548117351,477.23593650530927,1.389611413763629,INLAND,14999.0
-118.9002847781196,33.9284164188752,13.8,2814.6671004506447,495.2239007824622,1944.5039943264576,457.8922485552943,3.633518069700016,<1H OCEAN,14999.0
-121.88550084980564,37.25710111881306,17.0,18679.725443595024,2926.552809030179,12827.888088817914,2775.4468384039237,2.243207783848165,INLAND,14999.0
-122.10885101135791,37.69127065556154,16.6,2447.822084978647,454.37826950042006,1564.6723364222962,465.7924720730615,1.9137998567356027,<1H OCEAN,14999.0
-121.87766858733436,37.38769760968809,17.8,38182.280342492806,5931.66669555443,13343.132760319657,5661.064154226348,2.115323763054102,INLAND,14999.0
-118.12339744020564,36.26695482427882,11.6,7447.656831088861,4043.8804742123184,9864.34136375164,1179.4697015011843,3.121344256457138,NEAR OCEAN,14999.0
-117.12970302934286,33.03538942974419,18.200000000000003,1621.292403880342,452.7414510296056,1696.8017637682617,393.586785196929,3.3585240445879814,<1H OCEAN,14999.0
-121.89933454401542,37.2975670648151,17.2,3246.1526176692346,596.1187821578045,1552.2402142941114,549.3718010767763,4.7150906091196445,<1H OCEAN,14999.0
-117.04490472596486,33.11709096701748,52.0,2377.92990343597,80.64740524619059,1597.3387016801487,62.54091776733774,4.508069890017661,<1H OCEAN,14999.0
-121.43734214423397,38.61484230128696,18.0,2675.351828936337,487.4047651594517,1090.9840406726544,412.0376183907589,6.294417951012058,<1H OCEAN,14999.0
-122.40010780154032,37.43572129143768,19.0,3836.692803879429,670.1492031508006,1726.0097451938805,651.4942281086683,7.00101171698233,<1H OCEAN,14999.0
-119.69201685879892,40.32248149955237,23.6,1999.555490114623,423.2705490911079,1385.8541919886725,607.7098253838974,2.095132609159367,INLAND,14999.0
-122.14624754476272,37.43080920993369,20.0,1481.6360106453385,462.506497425378,2099.9713726120467,436.7370770843088,12.708653264418,<1H OCEAN,14999.0
-118.48758555612004,33.93644721283727,18.8,18690.413796014716,2934.879896258442,12897.381279736614,5841.130315111049,11.914298997947387,<1H OCEAN,14999.0
-118.18861834955368,33.78600645831693,19.4,18528.09132319877,2838.919189497344,13343.364458223656,5804.936018116758,12.536635589054956,,14999.0
-118.1016597957424,33.80622875050321,30.4,1428.3003484514309,365.2895671837706,1624.230495456427,316.9748741087911,3.247326758197562,<1H OCEAN,14999.0
-122.28937681054217,38.1043694797378,17.6,2985.20744570885,661.5714626686116,1788.0319223224724,449.5216366379805,4.213993861530324,NEAR BAY,14999.0
-117.9061965952246,33.490131311153554,19.0,3094.9996360808145,589.0201467340859,1301.302572559403,479.28154951200855,4.213826025923417,<1H OCEAN,14999.0
-120.58276243425738,37.91239193277955,11.4,2991.46095028088,317.66226367202177,1491.6038353640129,286.35061872781966,4.494451907454932,NEAR BAY,14999.0
-117.51697635498992,33.8468516683315,2.4,37252.75216966419,6048.298346853651,13805.40418175175,5758.042069886123,4.351921931684395,<1H OCEAN,14999.0
-122.23122528616366,37.87295423702872,38.2,3429.6004419959154,560.0006643112284,998.1749646480137,551.447187848959,2.3751105783341013,INLAND,14999.0
-122.05159539607855,37.9539752256507,19.4,1837.3456076978116,419.8767302592464,804.1668745468294,429.2860198931969,1.4671880643558894,<1H OCEAN,14999.0
-118.29314228477494,33.83025984094484,17.400000000000002,16152.08076003382,2745.6500367523754,5785.095166070176,2431.097999037499,4.10367478078524,<1H OCEAN,14999.0
-118.2819714549398,33.90823468311183,43.2,2082.004114751705,385.9149037583067,1202.787390320745,353.26573868474594,12.78072403742271,<1H OCEAN,14999.0
-118.02397672273078,32.94578844952532,24.6,2165.9891923377263,498.7917644525393,1329.9089175245977,455.1456077166706,11.68682939417137,<1H OCEAN,14999.0
-117.00713559234914,33.08474733038916,19.6,2642.940770642585,585.768087979585,1698.7941063793362,544.1064517398147,9.461573614802369,<1H OCEAN,14999.0
-117.7396420825435,37.080823736344655,16.2,3264.644503637367,599.895273979496,2731.462666594997,544.8595514509034,1.6717400811330507,INLAND,14999.0
-117.21864658457892,34.194155243016816,25.99377441406105,433.0634336725491,253.25212377501933,707.9817126681986,238.95118617777507,10.177568581912215,NEAR OCEAN,14999.0
-122.8500798150478,39.068038599788686,14.2,4436.812465767565,431.6223127512779,1356.9526051047612,464.7072226395149,5.694073793337954,INLAND,14999.0
-117.43545881431676,33.77320924944552,38.8,2688.2028892203707,1187.4861615250086,2679.8370816646693,1115.6475064674505,12.429250311045337,<1H OCEAN,14999.0
-122.97255746640788,38.16783336042376,23.6,1102.5605598270336,558.8226996431646,1000.0929630894896,440.8667163380577,3.350492479637309,NEAR BAY,14999.0
-122.09711055270095,37.46180583698019,17.2,19254.46674067212,2851.1666831425778,12926.799817630044,2808.992948044323,14.193382556175786,<1H OCEAN,14999.0
-117.42754516995454,33.888617317217545,24.4,125.81583311264772,326.15108077813665,111.67051334159228,328.6196275450335,12.707648303439829,<1H OCEAN,14999.0
-116.98425326930226,32.89125806582655,25.0,1992.7693255731765,628.7556431535062,599.118246313212,656.1334335576122,2.4496313534961387,INLAND,14999.0
-116.92043384242116,33.7460810141233,7.4,19612.571852031764,6184.875474797533,13337.916485021802,5803.474822684767,4.833685997773006,<1H OCEAN,14999.0
-121.97126515814598,37.331496431068864,29.8,1143.6199412629055,350.328921830591,864.2926535437099,368.68322705074286,3.2676988469318946,<1H OCEAN,14999.0
-117.18686818341652,32.93810839161,26.4,3089.412940572345,577.413187065258,402.8972749702859,532.8837852142481,2.4011226092256197,<1H OCEAN,14999.0
-120.43573101971432,40.77168783565324,14.0,12478.865465442386,652.4878050702363,1121.7271936211566,445.40012857140977,4.062908000387998,INLAND,14999.0
-118.16680782044698,34.27001264816849,17.2,18554.24369551014,6055.662394579189,6426.968381597653,2695.4528518264306,5.103690123397994,<1H OCEAN,14999.0
-117.37801232304145,33.76574983634887,35.2,1647.4980092326873,298.9351489064133,2535.467367946512,244.02036903123843,1.9892189286599211,<1H OCEAN,14999.0
-118.29976646306686,32.80713269566119,17.6,18234.94454642314,6084.26143843384,13197.138880206305,2671.683602078744,4.83753726671488,<1H OCEAN,14999.0
-122.0864723284674,37.33868941534979,50.0,1519.8182903988795,206.4843393809824,718.1438404203262,198.14049579928172,3.727432836173506,NEAR BAY,14999.0
-121.91444319001502,38.16650918478065,19.0,335.76157306361984,321.549756677018,824.9696487360562,300.27346803091314,1.7376795996001873,INLAND,14999.0
-117.32890157777324,34.17778642666009,30.6,4023.867316406189,750.8487963298915,3037.955167835335,739.2683053289699,3.070349014486664,<1H OCEAN,14999.0
-122.09685869054564,37.25891604886365,40.8,2848.556435257326,556.3766676474775,1478.9503300117678,387.7739505536794,4.124685784594106,<1H OCEAN,14999.0
-120.56360734524522,40.51879533460336,14.8,8818.032276880469,1281.3671778543776,1896.8679360670196,1178.3808954696592,2.0551745814654687,INLAND,14999.0
-117.76647426984655,33.733870450370915,17.2,72.28735104908407,133.54341128853696,637.5715792895229,141.10393857981637,3.107724555464141,NEAR OCEAN,14999.0
-117.30498328714516,37.81296745997923,19.6,4686.058901135358,495.37076958789737,1180.346450767095,406.236253492822,3.1126549175881677,<1H OCEAN,14999.0
-116.93646558871176,33.13131970303164,17.8,2802.22650673432,419.31837103662974,1382.7142863689724,416.18529831785366,2.9914905735907125,<1H OCEAN,14999.0
-119.90579603637472,37.35403479275155,32.8,1807.396616455493,172.07392154426174,601.5254904407835,26.80201397785032,7.002579769409513,INLAND,14999.0
-122.34222444187668,37.26546068030304,39.2,4340.773093323869,1359.3029101356638,2889.208704651848,1282.178106366931,1.292990845477509,INLAND,14999.0
-118.33308670673124,33.751259890329386,19.2,2831.7099674809047,690.9419169607437,3046.367351280145,500.6198489669757,3.9178113953999967,NEAR OCEAN,14999.0
-117.08553570681612,32.90311804470679,17.8,2287.1124771826694,621.6788784872459,1488.9932769907157,666.2722126907371,12.502383830200062,<1H OCEAN,14999.0
-122.83661437775162,38.238130837336215,20.0,2578.712767748328,711.7003805373563,375.089895403732,693.6461580245863,2.8333584832594862,NEAR BAY,14999.0
-122.4503285421292,38.39036574306674,15.2,4342.44913310149,745.5982556651808,2071.795703773805,666.9631625511598,13.407481352852514,<1H OCEAN,14999.0
-120.41738897352184,37.9257762753488,18.0,2441.691698406285,633.9299249865418,1752.4850679730264,595.6212433496539,3.2239279938431986,INLAND,14999.0
-117.92923415725568,33.92362133775456,30.2,2810.740754017779,540.6307200173919,2213.5967363202003,500.0442705010168,3.130820943613146,<1H OCEAN,14999.0
-120.34968267655924,40.63594640836724,18.4,1214.3561708900045,399.6187464917588,196.2703943004064,235.0276129827899,11.810084875367858,INLAND,14999.0
-119.780938349243,38.10790534428738,15.000000000000002,651.5115750677677,450.21180393388767,430.5822616486303,387.735489174662,1.763616367297274,INLAND,14999.0
-117.26642946369864,32.65292066486155,30.0,1912.1980284359768,589.8652143778431,1019.6031635698404,527.3332978105949,2.2935794280685204,<1H OCEAN,14999.0
-121.88474196495832,38.09965949896715,45.6,3055.2913119712125,578.3530519971049,961.3580878983156,524.7770609738717,4.567449201341847,<1H OCEAN,14999.0
-117.41960384817553,34.08286880415698,19.6,1686.1613270952744,333.8602804739169,138.47893843461736,155.81208811463136,12.927274650487298,<1H OCEAN,14999.0
-123.23089480716756,37.81705064891303,19.2,36982.02545617661,2842.0095963927474,5756.547623426082,2692.045584240008,2.1865231534931864,NEAR BAY,14999.0
-122.05780577828824,37.80915306607242,23.8,3548.4714977542108,448.4667794516931,1324.7009950558888,454.92144293499217,9.862354564708996,<1H OCEAN,14999.0
-118.69023216601931,33.03860073336367,17.8,7023.720308346608,1381.9657815082385,3397.564227358104,1288.2643176678716,2.4417000753256493,<1H OCEAN,14999.0
-118.62312986790045,34.20224304295197,27.6,2603.315294171989,517.6412801418085,1219.381362773334,482.09584783113,3.300636570438914,<1H OCEAN,14999.0
-118.95828639328673,34.006517498413224,9.8,38942.74118277588,6058.550684888277,13791.673686816746,5732.258450542404,12.36745801302445,,14999.0
-120.41644577203934,40.36829221727054,8.4,765.772438925638,342.6583804277839,339.0656462770574,189.02517304150973,2.9871695351044805,INLAND,14999.0
-122.54627409577284,38.051432493941725,9.4,1141.2478897732794,395.4964170349986,1373.0079198326002,367.3505123048905,5.386807765955178,INLAND,14999.0
-118.2606654542849,34.22358519282042,19.4,3193.342996788058,601.0611007297554,1520.3205294486415,569.3221990518091,5.1449246746937805,<1H OCEAN,14999.0
-122.46501493220102,37.8522785612364,51.6,226.6081700289176,307.355282501866,729.1011029742893,340.4468874101171,4.951217435011901,NEAR BAY,14999.0
-118.30937344404856,33.916124558238344,18.4,7558.685675809786,1467.8872389585913,3236.7523684878256,1355.0640563194324,3.455957443895251,<1H OCEAN,14999.0
-117.00421519241628,33.94371397032722,18.0,3813.7407031235616,743.0512073864347,1381.1604473370037,509.9344714691244,0.989292917412378,INLAND,14999.0
-117.07603809137038,32.83229542444979,13.2,18507.44878575752,2825.094158131651,13701.33581790592,2751.8684046684925,12.31081648859808,<1H OCEAN,14999.0
-118.21776313931396,34.04831894062653,17.400000000000002,3256.4767791914,664.8929026014854,1704.7269426921214,572.5088641179047,10.911865233131584,<1H OCEAN,14999.0
-118.27108016935202,33.93000424522674,36.2,2643.1661528384234,333.4746502732101,1182.8980272600654,310.83106206120715,9.00496190532289,<1H OCEAN,14999.0
-120.86686901393271,40.68188094685364,17.2,5674.079841483403,971.8799869806692,1864.038750493908,857.8580287748151,3.476678134271544,INLAND,14999.0
-122.1331427390648,37.901788346353406,16.8,2175.2735931042757,476.1762624669765,936.6331882510876,446.4517630570223,1.6446072589606762,NEAR BAY,14999.0
-122.2897553927218,36.81238547923565,18.0,3340.088841004318,852.6921742120041,1113.417312382352,854.2726169722789,3.006678033290984,INLAND,14999.0
-120.45597936669036,40.47955767353288,24.4,993.2719183203932,451.09731079873103,1217.245040264969,439.3003704832635,3.2760608197706658,INLAND,14999.0
-119.71138918046871,37.97149712523946,16.0,7422.843835044383,2584.4290317267714,5751.7016591037855,905.5972976597484,3.575748090266448,NEAR BAY,14999.0
-117.00023114281014,33.74238019397538,14.2,1267.7010332913374,359.36039388421,1088.351709080709,53.3659129735003,4.234856557042048,NEAR OCEAN,14999.0
-119.91734865560367,40.42019443039787,18.200000000000003,1684.133464062152,349.067543110826,1221.4157089424357,323.3086158508222,3.181033016897117,INLAND,14999.0
-117.2782804122866,36.68050918136968,19.2,3533.97703325422,738.004180143821,882.7592292054927,760.487504058631,4.211040727298366,INLAND,14999.0
-118.310772348121,33.90301056187903,18.0,17454.846105982746,6058.942540085395,13594.665587683365,2695.290236577925,12.821135582159377,,14999.0
-117.25076165440043,33.83470173217,44.4,1228.6412734558437,150.75052866566705,643.9831337975298,107.97692558937167,1.8453117407524984,<1H OCEAN,14999.0
-116.89748471955475,33.78306620638889,17.0,18925.14689959147,3129.7411674858863,13594.484053306627,5852.453854797282,5.301426204274811,NEAR OCEAN,14999.0
-120.52518669832853,38.24040921615446,16.0,3924.712314315306,477.0761067783638,233.63765332722983,460.1696081837103,3.18349842078113,INLAND,14999.0
-122.1798583171493,37.37518873023223,20.0,3761.930197305496,1258.118289610631,2753.451954844047,1261.326467596769,2.124951010359882,NEAR BAY,14999.0
-120.14070697077334,37.89422950856486,20.0,7231.939210558761,1022.3223316933312,2498.5490202835176,998.9953615330148,2.0288143675672625,INLAND,14999.0
-119.63052333075564,38.2375674840616,18.0,301.47641878562894,411.4307724559751,175.03986348422242,466.0688106746108,8.848292428723953,INLAND,14999.0
-121.2475448545668,37.08197915292392,15.2,3584.1563011007747,476.78540289676414,1644.6541802190836,442.3420900232956,0.5315677022562054,INLAND,14999.0
-122.43229879958608,37.64527368196176,19.2,16325.421144938426,2649.4676562036543,5411.966553800033,2478.170000870286,2.8093281535804806,NEAR BAY,14999.0
-118.049157634205,33.01958809657711,26.0,1083.3174059757305,607.6895261208269,2517.156603139861,412.8849594532245,3.5196364365546358,<1H OCEAN,14999.0
-117.4321385692158,33.051864692743834,18.0,9288.372421349486,1225.3253625985992,2785.2089723321164,1142.0028319461278,3.753409310075666,<1H OCEAN,14999.0
-122.20295414668809,38.28762742863447,19.8,4569.652347508271,571.8907915500204,1094.9614770223764,468.60704789743926,3.8184891913974166,<1H OCEAN,14999.0
-117.30814890338064,32.88180000828388,19.0,689.0876847368404,601.8752039300452,715.2692900838491,544.338076599021,4.756344701229558,NEAR OCEAN,14999.0
-122.2304660296348,38.15646540231222,17.0,1288.3499422195252,393.913087922361,569.8528125858523,210.9617865716484,2.616238995116189,INLAND,14999.0
-118.26501021029313,34.2234309947196,29.8,6102.572297788359,939.580082985242,653.1195926536153,822.2215187615299,10.684872873565176,<1H OCEAN,14999.0
-118.3499915492907,32.738390884345485,19.4,36874.43990580375,3014.680608357694,13928.89740889354,5833.959890773744,5.513951622708619,,14999.0
-117.06265673357822,34.02502503454104,41.6,2750.689736839079,491.24896675773175,382.15561077072186,431.0151834620664,4.020990891290617,<1H OCEAN,14999.0
-119.65012985853949,38.03317159371059,14.8,2214.9917033051584,608.3899244878883,707.3096424390817,623.4940808372326,1.4954322011219645,INLAND,14999.0
-116.8565638855534,32.823046325271264,25.0,456.8001153014601,586.6345672704359,1339.6715393012091,561.8517646314232,4.723941946334355,NEAR OCEAN,14999.0
-122.26067039225964,38.11363245411628,26.4,3727.993177045601,584.2929408725568,938.9674249277374,509.8993373214964,4.275175542870601,<1H OCEAN,14999.0
-122.50221112692547,38.16037658740542,14.8,2404.7780952162057,411.713773485905,1559.678874171963,462.2787656465729,11.50293274378768,<1H OCEAN,14999.0
-119.85630297107303,38.23749502541439,19.2,3177.3013045688394,411.4921867192006,1181.3569369330903,387.8233309150263,4.2330481978407,INLAND,14999.0
-117.0162672698,32.81167413865255,13.6,37102.09093687406,6065.195377189712,14236.214020474396,5732.963149655602,12.367562212693985,,14999.0
-117.40076066307974,36.09266111997018,45.6,1613.697856934205,399.7413409619456,1177.0940346669158,690.6677096829907,2.701351779447834,NEAR OCEAN,14999.0
-122.11873372392932,37.51071435905078,18.8,5603.773000641672,968.5833915200976,2561.726621124597,906.990368383003,4.05177830147731,<1H OCEAN,14999.0
-121.90767113390324,38.12810514651195,26.4,2082.5368021844274,482.6666756816364,792.3678981979303,473.070238558359,5.48804076988528,INLAND,14999.0
-116.88392150897856,34.1743539458244,13.0,1953.2976802325104,325.117851402638,390.690606075267,337.38576232394803,12.179574337707711,<1H OCEAN,14999.0
-122.27438118845326,38.32647208173211,37.6,3099.6387926143684,527.9300214273227,2278.7386419318477,501.02837351617137,7.743794942427309,INLAND,14999.0
-121.87828205587536,37.905721545975126,17.8,4274.850805862539,1403.829737831566,2196.2212822172373,551.0357537421015,5.49195925004479,INLAND,14999.0
-117.91234300379696,33.839619740156834,17.0,3376.3121173866816,512.8849972905323,3042.895294345425,507.0979104324006,5.152311480556571,NEAR OCEAN,14999.0
-117.04386167305844,32.55465730507501,17.8,231.558202029103,516.3999492412898,1052.126353621745,567.5771808714087,3.26540901327904,NEAR OCEAN,14999.0
-121.0522394971415,37.09197972793644,24.4,104.86393068657812,513.4897401632019,329.8375523630152,488.72022111125295,5.6981736708615145,INLAND,14999.0
-117.2787031824907,32.64239067417858,15.4,1836.645833512919,526.1391099144563,770.8304674140714,519.875327057409,2.2933493744824194,<1H OCEAN,14999.0
-122.1050053207844,37.5574273175065,44.0,1722.9021128567174,545.205745796721,1588.4079046404008,499.9060558932615,6.357736015921606,<1H OCEAN,14999.0
-117.85306232029178,32.83433965132673,17.8,906.0194580140568,372.8701454605605,1488.0552130455744,380.42102545090506,5.613382016920178,<1H OCEAN,14999.0
-118.12150400334306,34.18726095128042,19.4,7336.88452110693,1080.0277483582097,2644.077303325776,1129.7752042042034,5.598597706362535,<1H OCEAN,14999.0
-116.96334222351511,33.86547452877636,23.2,8523.219502742686,1272.919586158339,3524.3644167025022,1214.9105589820329,2.988215336654269,<1H OCEAN,14999.0
-118.02789188034784,33.59229643281603,21.2,1419.5400299484702,498.6390907516794,1343.0520143807055,392.7299636487686,5.047118507685889,<1H OCEAN,14999.0
-117.83875854946876,35.80634851610436,20.0,4148.538311087652,574.1608132350167,1041.3301357418136,476.5291207066106,6.389016699997502,NEAR OCEAN,14999.0
